Ratings,Reviews,Ratings
1,"I bought this watch for my son, his has a black band. I loved his so much that I bought one for myself, pink band",5
1,I am really enjoying my Fitbit..also bought multiple bands and face covers to get a multitude of different looks and styles. Love it!,5
1,"Great battery life, simply and very functional. I use it for step tracking and running Couch to 5k",5
0,"After 3 months of using, never for swimming or water activities the screen went blank and no mater how many times I’ve reset it, let the battery die and then charge it, can’t get it functional again. Very disappointed. Save your $200 and buy a different fitness tracker.",1
1,"I started my health journey and wanted a watch to so I could track my workouts, steps, and sleep. This does all of that and sometimes I even forget I’m wearing it because of how comfortable it is. The only problem that I’ve had with it is that sometimes it stop tracking my heartbeat and it’s frustrating, especially in the middle of a workout. Other than that I had been perfect so far.",5
0,What a scam. I paid for a versa 2 and only received a versa. Paid an extra $40. I will be sending back.,1
1,It didn't monitor my heart rate consistently.,3
1,Sleep tracking is good just doesn't give me a rating every day. Love the watch and accuracy is great. Text along with caller id is awesome.,5
0,"Product was supposed to be new but it came used with fingerprints, scratched and stains. The usb is from a non Fitbit item.",2
0,"I had to get my Fitbit versa replaced same day I received it because it wouldn't charge, it wouldn't sync and the data had not been cleared from it. When I received my replacement and proceeded to charge it, I checked it 2 hours later and IT WOULDNT CHARGE TO A FULL BATTERY EITHER!🤨 my guess is in order for it to fully charge, the clamps have to remain open I'm not sure but unsatisfied and returning both.",1
1,This is the absolute BEST activity tracker I have ever had. It is extremely accurate and gives me a ton of useful information.,5
1,I really like this fit bit versa 2 because I can easily read the time.I find it easier to manually set a timer or reminder and don’t use the Alexa function very often.,5
0,The battery life sucks. Fitbit doesn't seem to care.,2
1,My wife owns this watch and she loves It.,5
0,"This watch was working fine, we’ve had several Fitbit watches. Last week this watch just stopped working and unable to charge. After Trouble shooting with Amazon we are now jumping through hoops to receive a replacement!!!",1
1,Great to have battery last one week before needing charge.,5
1,"Bought as a birthday gift, it arrived early! The person who it was for said she loved it and would rate it 5 stars.",5
1,Nice!,5
0,Doesn't track sleep correctly and has left some pretty bad marks on my wrist.,2
0,Back button no longer works. Started acting up 6 months ago. Did all the steps that were told to do. Stopped working completely in Nov 2020,2
1,"So far so good. I love the color, style and fit. It's perfect for tracking my steps and exercise. I'm skeptical about going in the pool with it after my original one died after swimming but other than that love it.",5
1,Works well.,5
0,I say this as a former product manager who dealt with serious product hardware and software issues: The Versa 2 software is not ready for prime time. If I were the product manager and executive management I would be embarrassed by the poor reliability of this product. Testing was clearly very inadequate. I hope Google can bring some stability to this product. I am VERY disappointed with my purchase.,1
1,My boyfriend loves it. I wish it had a better pairing with iPhone but overall Great gift.,5
1,I Bought this product January 20 21 and this is the second time that it has failed on me for no reason and it will not come back on. Tried same troubleshooting as the first time. how can I get one replaced under warranty?,3
1,I love the smart features on my Fitbit,5
1,Love it. I love the face that shows my blood sugar from my dexcom.,5
1,I love using this for fitness. It’s great because not only does it track your steps and what not but it also keeps track through the app the food you eat and water you drink.,5
1,Don't waste your time with a cheap watch. Fitbit is the only way to go!,5
1,So just got this but so far loving it. Takes some getting use to for got to get my screen protector waiting on it. Love my versa 2.,5
1,"I love the functionality of it. Pretty accurate readings on calorie burn, heart rate and location. I like that it pauses and resumes automatically during my runs if I'm stopped at a stop light. I don't like to wear it when I sleep because it's uncomfortable for me. I've worn it a few times and it tracked my sleep fairly well.",5
1,"Hi,I've been cycling so much and wanted to see distance in mileage but it never worked? It would only track the total time of exercise. I think the design and layout are beautiful though! It just may not be best for what I specifically need- cycling and swimming!",3
0,Cannot get it to sync to my I phone,1
1,Great health tracker and smart watch,5
1,Good product!,4
0,"Many times, Fitbit Versa will not sink. It is hard to set from wrist. Sometimes it will not give sleep data. As of today, it has not synced the steps and sleep data since Sunday. It starts to sync but does not finish. It is Thursday, have reset app, phone, etc. but is still not working; starting to hate this thing.",2
0,"I am very disappointed this is the second Versa 2 I have owned I purchased this Fitbit from Amazon in December of 2020 and it has already quit working. The time was not accurate the last week and now it will not do anything. I have never written a review before, but this is just poor quality. Don’t Buy",1
0,See image says it all. Ordered NEW.,1
0,"I like my old surge better than versa - it was easier to operate. With that said, my versa was delivered to the wrong house. Amazon delivery need to get their acts together. This is the second time that items were deliver to the wrong house. Don't you read the address number right on the side of the house. The house numbers are so big and blatant that you can't miss it but the delivery guy does not bother to look at it.",2
1,Love my Fitbit!!!Great for tracking my daily activity and sleep.,5
0,"I dislike that I have to charge it every fourth day. That is too much. Also, I find it to be a bit big & bulky. Just my opinion.",2
0,Stay away from this watch. it will burn your skin,1
1,I love my new watch so far. I've had it for a couple weeks and like the sleep tracking. I also like the step tracker and heart rate feature.,5
1,"I love the larger face, it’s easy to read. I also like that it keeps track of my heart rate while I sleep. I have sleep apnea and I can show the results to my PCP and cardiologist. Wonderful devise for tracking calories, heart rate and hours sleeping.",5
1,My wife loves it. It has all the bells and whistles of a smart watch.,5
1,I've had a Fitbit for 4 years and it keeps getting better! It's the first thing I check every morning and last thing I check at night! Love it!,5
1,"Love the color, been looking to get a new fitbit. Has all kinds of features that I'm still learning. Having some problems with the music applications",5
1,"Easy set up. Good quality/doesn’t feel cheap. Works as expected. Would rather have Apple Watch, but for the price it’s a decent alternative.",5
1,"I had a Fitbit Alta and it was okay; but the battery life was lacking. My Versa lasts a week, works well, and is easy to use!",5
1,The first fit bit it purchased was easy to use and understand. The newer one is not as user friendly.,4
1,Love the fact that the Versa 2 is waterproof and the watch stays always on. There's lots of functions that come standard. Compatibility with Spotify and Alexa is a plus,5
0,"FitBit Versa 2 died within four months of purchased. It can't be reset nor can it be factory reset. The device stays frozen on the screen in the photo. I feel like a fool because this is the 2nd FitBit product that has died on me (I had a FitBit Charge 2 which died after about a year of use). Needless to say, I'm not purchasing another FitBit product again.",1
1,Excellent product Performance is amazing. Encourages me to move. Came from the manufacturer . just as it appears and is described. Recommend Versa 2 fitbit.,5
1,Seems to track sleep when I’m in bed or reclining position. I nap a lot in recliner. Misses those sleep times.,5
1,"Love everything about it, including the price. Keeping track of my steps and activity is really helping me with my diet and fitness.",5
1,I love 💕 my Versa 2 watch ! Perfect for my workouts & half the price of the Apple 🍎 Watch! I compared both watches & so happy 😁 I purchased the Versa 2!!!,5
1,"Wife seems to like it. She is not tech savvy though. Seems to work as intended. Battery holds charge for several days, for now....",4
1,I love the watch it tracks everything I want it to and has useful apps. The only complaint I have is that the pack in band is just terrible. I was using it for two weeks and it rubbed the skin off of my wrist. I bought a new band and all of that went away.,4
1,"Works well. Sleep tracking is not very accurate but other than that, the other features work well.",4
0,My watch was good first 3 months but it's stopped working all of a sudden. It never fell down or damaged. I don't know what to do.,1
1,I prefer the old watch this is a little to complicated for me,5
1,"Bought this to replace my ionic that quit after a year. Love it, love that i can put music on it and battery lasts 7 days",5
1,"Sleep tracker isn’t always functioning, but that might be that it was switched off somehow (?) I had to buy a new band because I was getting a dry spot underneath the factory one. Overall, I like it.",5
0,I have had this watch for less than 6 months and it quit working out of no where. The watch has not been damaged in any way.,1
1,"I love this watch! It is my second one, but an upgrade from the first one! I love the Alexa feature!",5
1,"Love all the apps, notifications sleep tracker heart rate everything about it!",4
1,Fitness helper for every level.,5
0,I am very disappointed with this. It hasn't worked right since 3 weeks after buying. The button on the side doesn't work to make the screen active and moat the time shaking my wrist doesn't work either. It randomly shows up whenever it feels like it.,1
1,Love it,5
0,Does not stay connected to phone. Have to reconnect all the time. Spotify app barely works and I have a premium account. Sleep tracking is not accurate. Look for another watch. This one is too much work. Back it goes.,2
0,Think watch should last more than 18 months. Screen shorted out today.,2
1,"It works great for tracking steps and heart rate, however when mountain biking the total milage is 25% to 50% less than Strava users who are tracking the same ride. All fitbit and fitbit forum solutions have not worked.",4
1,"I like wearing watches, but this is not just a watch. I feel like a spy. And I can pay for Starbucks with my bling.",5
1,It was shipped to me quickly which was no surprise. It works great. It came with extra bands in small and large size. There are several clock faces to chose from. It tracks more activities than my previous Fitbit.,5
0,Microphone stopped working about a month after I bought it. Now I cant send or recieve texts while at work which is the only reason I bought it,1
1,I gave this as a gift and while the Versa itself is fine the larger sized black band which is provided as an alternate to the smaller one that comes attached broke on day 3.,3
0,AFTER WORKING ON SETING IT UP UP FOR 2 DAYS I AM RETURNING IT. NO SUPPORT AVAILABLE!,1
0,My one year warranty ran out on August 14th. The glass cover popped off for no apparent reason. It appears this has happened to many owners of the Versa 2. This is a known quality issue… very disappointing.,1
1,"I didn’t think I needed the extra features of the FB2 but I’m super happy that I went with this model. I’m prone to migraines so it’s interesting to see my sleep modes and how they correlate to my migraines. I really like the tracking of my steps, distance and heart rate. I really like the little kudos it gives me too! 😉😁",5
0,Junk,1
1,"Love this Fitbit, my favorite of the three I've had. Easy to setup, seems fairly accurate. Love that I can change up the bands.",5
1,"Waterproof ability is very convenient, do not need to take it off in the shower, give the kids a bath or worry when washing your hands. I have been wearing it while on shift at the station and it’s been through a lot without breaking. Battery charges quickly and lasts a long time.",4
0,The smartwatch was not compatible with my phone. i was told thst i would receive a full refund of $138.40 and only received &112.42. i am very unhappy and would like a full refund as i was promised by your representative,1
1,Love the size of the face. I wear it constantly. It's also fun to have Alexa with you all of the time. I would very highly recommend this watch!!!,5
1,I initially was excited and loved the look of my new Fitbit Versa 2 until I started experiencing episodes of irritation rashes from the silicone band. I now see reviews where the same has happened to others. I think I'll return it and shop other options.,4
1,So far so good,5
1,Love my fit bit!!! I like how I can see my text messages and know when my phone is ringing. I am very pleased with all the features of this product.😊,5
1,"Love this device and all of it's features, ESPECIALLY the Bitmoji clock face! I find myself looking at it constantly to see what ""I"" am doing! It was a bit disappointing to see that Pandora only works with a subscription on the device when it is free on my phone. But overall, I am in love with my Versa2!",5
1,The watch does what it’s supposed to do and it helps me achieve my fitness goals by keeping me engagedThe only drawback is the bezel is quite big,4
1,This was a gift to my daughter who has a daughter with Type 1 Diabetes. She loves the watch as it offers her some peace of mind following my granddaughters diabetic sensor readings,5
1,I am so glad that I made this purchase. I had been dying from a good pair of ear bugs. The sounds quality is great.,5
1,Didn't pair with my note 9,3
0,"I contacted fitbit support and received a second Versa 2, that after two weeks does not work either. If you buy this product, I guarantee, you will be sorry. My sister in law had the exact same issues, but luckily did not go through tech support and just got her money back. Since 2013, I have been a faithful fitbit user, but that ended 2020 with the horrible technology of the Versa 2.Lori E.",1
1,"The fitbit has made my life so much easier! It tracks my steps, my fitness, my sleep, ect. I have been wearing it daily for several weeks now and have zero complaints.",5
1,"Text and call notifications spotty, even when phone is close. The watch covers the basics, but I want the text and call notifications to WORK ALL the TIME and that has not been happening.",3
1,Love my Versa 2!I have had one for 3 years!! it is 😊 great,5
1,Both given as gifts so unable to evaluate but feedback has been positive,5
1,I love it. It’s so easy to keep track of things important to me. Charging is easy and fast as well. Being able to use it as a watch is an added bonus. Nice size with lots of style.,5
1,Got this for my mom as a gift and she absolutely loves it. Easy for her to set up as well.,5
1,"My favorite activity and sleep tracking watch so far. Love the fact that you have Alexa on the watch. It takes a few seconds to respond and doesn't talk to you, just writes the reply on screen, but still makes you feel like you have some futuristic tech on you, which I personally love.",5
1,Love the size and people think it's an apple watch. Still need to get it hooked up to my phone so I can use all its options.,4
1,So far I am adding mor apps every day and I love it !! It even syncs up with WW so it’s great assistance for me in many ways,5
1,The watch fits fine and looks good but it has trouble syncing often and I have to reset it with the side button.,4
1,Bought two. Both friends love them.,5
1,Love it so wasy to use,5
0,I purchased the watch 10 months ago. Last week the face of the watch come off. For no reason I don't understand. It didn't last a year. My wife only walks with the watch and she's a nurse so I don't understand why the face come off and its not under pressure.. Would like some understanding please??,1
0,"The touch screen stopped working in less than one month. Other than that it was nice, I ended up switching to Withings. I've had other fitbits in the past and they lasted forever.",1
1,My wife loves the Versa 2. She's able to get her text messages to her watch. And able to send text out through Alexa's voice command.,5
1,Love my Versa 2 overall. This Fitbit has a nice screen and very simple interface.The only drawback is the band. I’ve had two of them break within six months. Ended up buying a mesh steel band from amazon. With the aftermarket band the Versa 2 earns an easy five stars.,4
1,"My wife had a Samsung watch and hated it, she had a Fitbit before and went back to it and is very happy with this watch.",5
1,I love the accountability of activity and tracking my sleep. Very useful and helpful to improving my health.,5
1,Best item I've purchased for myself! The sleep tracking is very 👁 opening and I love the reminders to remove.,5
1,I am very happy with this product. Charge lasts a long time and it is comfortable to wear.,5
0,Product only lasted a month. It quit working after that.,1
0,STOPPED WORKING (black screen) after two months!!,1
1,Easy to set up,5
1,"Absolutely love the look of this fitbit! Had the charge 2 previously and this is a nice upgrade. No issues so far. Still figuring out all it can do. Seems pretty acurate on the # of steps, heart rate, stairs, tracking runs & workouts. That's about all I've tried so far. Looking forward to trying everything else.",5
1,Daughter loves it so far,5
1,"I’ve had many fitness trackers and this one is by far one of the best ! It’s great alternative to the Apple Watch which is ultra expensive and it performs just as well. The only negative I have is the battery life doesn’t last as long as stated it’s closer to 4 days and when I charge it it never gets to 100%, it stalls at 99%.",5
1,"The sleep tracking feature is great, it will let you know how long you slept and in what stage of sleep you were in and for how long. The feature does require at least 3 hours of sleep to provide you sleep insight.",5
1,exactly what i wanted,5
1,my only issue is the app keeps unsyncing the fitbit from my phone and then i have to turn it on and off a few times then itll work,5
1,"The sleep monitoring and heart rate seems to be fairly accurate. The step counter, however, is not. It tracks your arm motion more than steps.",4
1,The strap irritates my skin and sometimes is difficult to put on! I take it off to shower for various reasons,4
1,Exc,5
1,I’ve had a Fitbit since the the company started. Versa is a great fit bit.,5
0,Good for sleep tracking and steps except the fact if won't stop Turing on and off! Plus is won't stay connected to my phone via Bluetooth so I don't always receive messages which was the whole point of purchasing.,2
0,Do NOT buy anything from Fitbit!!! It is not compatible with the iOS systems of most iPhones. I’ve had my Versa 2 for less than a week and I’ve had sooooo many issues. I never received notifications on it and now the Versa 2 has stopped working. And the Fitbit live chat support agents were *so* helpful. I’m returning this hunk of junk and getting an Apple Watch.,1
1,"Second Fitbit. The watch strap that came with it rubbed my wrist. Replaced and now is great! I like the Alexa App, it works well.",5
0,It is the worst watch I ever had. Very bad experience with the Fitbit APP. The Bluetooth always not working well and my phone couldn't find the device at all. I wouldn't recommend this garbage to my friends.,1
1,"I am very satified with this purchase several months later. It meets all of my fitness tracking needs and easily intergrates with other apps (my peloton bike specifically), and all at an affordable price point.",5
1,"It was a gift for my son-in-law for his birthday and he loves it! Uses it to keep up with his steps, length of sitting time, sleep and more.",5
1,I really like this watch. It does what it says it does! The only thing I would change is the screen. Wish it was a little bit smaller.,4
1,"I love everything about this ne Versa, I specially like the Alexa function, it's awesome!!",5
1,The Vera 2 is nice but not great it usually starts tracking my sleep an hour after I get in bed and the pulse rate monitor works about 75% of the time,5
0,Battery lasts 3 days and is dead. Brand new. Not happy.,2
0,Battery died within a year. Kept dropping the phone sync. Spotify never worked on it.,2
1,It great for keeping up with your sleep hours and steps. Love it.,5
0,Had it over a week; followed all directions and helpful hints but not getting detailed sleep stages or blood pressure. This is my 3rd fitbit and may be the last. They get worse every time I trade up.,1
1,I absolutely LOVE this fitbit! It has all the features I was looking for and it's easy to use. This was the best purchase on Prime Day!!,5
1,This is a great smartwatch. I love the different modes for tracking workouts and the different watch face options.,5
1,The only thing that would make my Fitbit better is if I could make phone calls and send texts with it with my phone,5
1,I love my Fitbit!!! My husband bought me a Fitbit for Christmas and wear it everyday to achieve my 10000 step goal.,5
0,Does not register heart rate or track sleep.I bought it for specifically the heart and sleep monitor but neither work. Very inconsistent. Not sure if it's the watch itself or due to the seller selling bad merchandise.,1
1,Good battery life,5
1,Like the watch. It’s easy to use.,5
1,Like this Fitbit. Excellent battery life. Added features like weather. Let’s me know when someone is calling Can see my steps easily,5
0,Stopped working after 7 months.,1
1,Just over 2 years and it doesn’t work will not keep time. Nor does it keep steps correctly. Worked fine and then all the sudden it quit. Feeling like it should last more the 2 years . Will go with something else .,3
1,Each time I charge my Fitbit Versa 2 it loses connection to the main face page. Sometimes I can get it to connect now it’s becoming more difficult.,3
0,I hate to be charging so often,1
1,Love it. I replaced my Ionic with this and it’s much better than the Ionic. The only bad thing is the strap is very difficult to put on/change,5
1,Bought for husband as gift. He loves it. Has become obsessive about his exercise regimen since getting it which is great.,5
0,Had it one year and doesn't work,1
1,"My fiancée was super excited , had a little struggle getting everything but she did get it working.She loved it",4
1,"It was a gift, she loves every thing about it! Lots more features than her old one had.",5
1,Nice watch but too big for my small wrist. I wore it for a few hours and thought the calorie burn count was too high. I sent it back due to the large size,4
1,Love my watch. Wish it had a blood pressure measure included.,4
1,"My wife loves this,, awesome fitness tracker. Upgraded her from the original fitbit,, Happy wife is a happy life ,,))",5
1,Track my physical activity,5
1,"I use my fitbit for everything. I love that it tracks my sleep, it helps me to determine where I need to make some changes. I am pretty active and now use the fitbit coach every morning to do exercises right in my living room. Anytime, anywhere, I can take my workouts with me. I travel alot and it helps me track everything even when traveling. It's the best thing I've ever bought for myself.",5
1,Nice product with great battery life. The app is ok. Text messages and other alerts sometimes do not work with iPhone.,5
0,Received beginning of October it died beginning of March this is the second watch I've had thats done this then fitbit wants me to wait 2-3 weeks for a replacement? I won't be buying another.,1
1,I get many compliments on this watch. The battery life is very impressive. No complaints. Only but this on amazon others dont include alexa which I thought I wouldn't use but use.,5
0,You have to join and pay monthly service,2
1,"I've been a FitBit fan and user for years. Ive purchased almost every device they've offered throughout the years. This is by far the best one yet. Its slim, contemporary design is so fashionable and the Alexa feature is so convenient. I can set reminders, alarms and start my workout sessions verbally on the go without hassling with my smart phone to access the app. Fantastic!!!",5
1,Went from a iWatch to the fit bit. There are some features I really like on the iWatch that are not on for but like text response. I am sure it will eventually come about.,4
1,If you use it for what is intended to is a grate device but if you make the same mistake as me and expect it to be an smart watch you are wrong.,5
0,Heart rate monitor is wildly inaccurate. The cheaper watches are much better.,2
1,This does exactly what I need it to do. Step tracking and basic biometrics. I'm very happy with this purchase.,5
1,"Great watch for exercise, sleep, and heart rate stats. I have been using Fitbit watches since 2015 and the versa 2 is outstanding. I would definitely recommend to anyone.",5
1,Loooveee this watch! For the price I caught it on sale and am very happy! Had no issue with burning on my wrist as many reviews noted! If you’re on the fence buy it! Great for fitness and sleep tracking! And stylish and way cheaper then an Apple Watch if you don’t want all the bells and whistles!!,5
1,"So far I'm very pleased with it. I've never owned a Fitbit, bit I'm glad I do now. I find myself pushing myself to beat yesterday's results. I can't compare it to any other type of watch like this since it's my first. But I'd highly recommend it and glad I took my sister's advice and bought this.",5
0,Bought this 3 months ago and all the sudden it stopped syncing to my phone and now the watch won't even turn or charge. Looked up time line to return item and the deadline was 2 weeks ago now I'm stuck with a watch I can't even charge.,1
1,Love that it tracks my steps and excersise. I was unhappy that I would have to pay for the other apps. EX music.,3
1,Alexa doesn't work all the time. Have to go to app on phone to make it connect. Doesn't let me know about phone calls or messages. Battery life is good.,4
1,After 2 weeks it won't charge. Very disappointing but they replaced it and it has been fine,4
1,I have lost 4 pounds since I've set up my account. I plan on losing more as I learn more about my Fitbit,5
1,"Is it or isn't it water resistant? Good fit, no issues. Use the app and watch everyday. Sleep tracking is suspect.",4
1,"the sleep teaching is so so it doesn't recognize sleep well. the app is also ok. it tracks steps well and it attaches to the phone nicely, Android.",4
0,"If you are planning to buy this smartwatch, be aware that sooner or later ( 1 year with my first versa and now 4 months this versa 2) it will stop working ( either it will get into a boot loop and then die or will simply die - a blank screen, from one day to the other).I'm done with Fitbit. I'll try another brand.",1
1,Works well,5
1,Fitbit always makes a good product like the Versa 2. Big screen. Easy to use,5
0,Fitbit Versa 2 has stopped working. Item was purchased 6/13/2021. Will not hold a charge. Would like a replacement. How can this be accomplished ?,1
1,Easy,5
1,It's ok. The battery life isn't very good.,3
1,It's okay. I like the screen. I haven't worn it much because I'm waiting for my wrist to heal from redness and irritation from the band (this is me - all bands cause irritation on me). I,4
0,"Terrible product, only used a few times and it does not even keep time. I started using it after the available return window. I am sure its defective but not sure who to contact. I purchased an appe watch to replace it, it was a terrible waste of money.",1
1,I upgraded from my Inspire HR to this watch. I absolutely love it!,5
1,Easy charger connection and like the different face configurations. Much easier to see,5
1,I bought it as a gift for my grandson.He says he likes it.,5
1,This is a very nice watch but that is it it don’t connect to my Iphone to let you know that you have a phone calls maybe mine is not set correctly,5
0,"Received yesterday, charging ever since, will not turn on, nothing shows on display",1
1,"Ok Fitbit prefer the older models, easier to read",3
0,"Item will not sync, every other day I have to reinstall the stupid app and even that hasn't worked the last few days. Their customer support is non existent. Two month of frustration, should have returned before the window closed.",1
1,It was a gift for my mom and she loves it!!!,5
0,"The reviews never stated that the app needed to run in the background for Alexa to work. I bought this because I enjoy Alexa, but it is useless. The app runs the battery down on the phone even when not logged on. I bought this to keep track of exercise, but it is not accurate unless your arms move. I would never buy again and feel that I have wasted my money.",2
1,Monitors heart! Cardiologist encouraged us to get one. Best surprise ever is that NOW my husband wants to exercise!,5
1,My wife absolutely loves her Versa2...tells me everything it does,5
0,"I've had this product for 1 week. Yesterday I had to hard reset as I was unable to sync to my phone. Today, the strap broke and stopped synching to the app again even after a software update. Not wasting my time with this and returning for a different model.",1
1,"I’ve lost lots of weight using various Fitbit products. This Versa 2, however, is the best ever. It lets me track exercise simply, has Alexa, Pandora and so much more. In addition, It has nearly a week’s battery life, lets me read my texts, alerts me of phone calls, provides timers and alarms and so much more.",5
0,"This watch was a huge disappointment for me having had Fitbits in the past. The charge on this Versa would not last, now it won't work!",1
0,"It is so big and bulky, I wish I never would have kept it. Too much money :(",1
1,I got this as a gift and my girlfriend loves it! So many features and very customizable,5
1,I had the watch for a couple months and I love it. Highly recommend it,5
0,For the few months I had this product it worked great- now 4 months later it powers off when removed from the charger even after indicating it's at 100% charge- tried everything- only thing that remains is a defective battery and now I have a $160 bracelet.,1
0,"I bought it on May 2nd, 2020 and by January 15, 2021 was worthless. It started by losing connection and syncing with the app. I deleted and downloaded again and it never connected again. I kept using it independently and month later the screen went down and only showed half the fitbit logo (the dots).Total Crap!",1
1,This works great! I don't get text messages from my iPhone but it does tell me about phone calls.,5
1,Just as described. Arrived on time. Love FitBit products!,4
1,Great product works well with our Samsung phones. Easy to clean and durable.,5
1,Difficult to set up. Still can't get music,3
0,"The watch was really pretty and user friendly and I loved it for the whole 4 months that it worked.It randomly stopped working for no reason. Nothing happens when you press the power button, touch the screen, charge it.Really disappointed with it.",2
0,Received it and it charged briefly then completely shutdown when attempting to pair and will not turn on.,1
1,The Versa 2 is a fine product. If I had one complaint... it would be that the device allowed the user to increase the font size of text messages and the like. Pretty unusable by eyes over 40.,4
0,"This Fitbit is absolute trash! Buyer beware DO NOT BUY THIS PIECE OF INACCURATE, TRASH. FITBIT SHOULD BE ASHAMED OF PRODUCING A BS SMART WATCH, SMARTWATCH MY ASS, THIS IS A DUMB WATCH... THROW IT AWAY!",1
1,Best on price and easy to use.,5
0,I love my Fitbit. I bought it November 2019 and paid almost $200. I wear it everyday as it’s designed for. I am careful to not shower or swim with it on. In less than a year it has completely fallen apart. The face separated from the bezel (see the picture). I’m very disappointed that it didn’t last even 1 year. I expected more from Fitbit.,1
0,WHAT THE HELL?????????????? Died after four months.,1
1,had an iwatch & returned it within a week. it didn’t have anything that the versa 2 has & battery only lasted a day at max. the versa 2 is a better deal & battery lasts almost 5 days this is an upgrade from the charge 2.,5
1,"It offers 3 months of Fitbit premium, however, it does not appear in the app, you will have to pay and this issue has not been resolved since last year.",5
0,"My watch wouldn't sync data with my phone correctly. I tried everything and even after an hour on the phone with Fitbit support, the issue couldn't be resolved. I'm really disappointed because I was excited to use this but if it won't do the very basic functions of what it's designed to do then what's the point?",2
1,"Wife wanted it for nursing and it's fitness tracking, works perfect.",5
1,My daughter never keeps a watch on but this one great watch she can't leave the house without,5
1,I love this fitbit. It tracks everything I want right now and will track more in the future.,5
1,Battery lasts at least two days. Looks sleek and is pretty accurate. Didn’t give five stars because the strap is a bit stiff and sometimes is hard to fasten.,5
0,Worked less than a month a total waste of money face wont swipe and cant return for another. Will never buy again!,1
1,"My wife loves het fitbit versa 2 smartwatch, fitbit watches have always been great, it's why I bought this one.",5
1,"I have had several different Fitbit watches over the years but this one seems to be the best yet. Easy to use and find what you want. It can be customized to your liking. I really like the feature that when you turn your wrist and look at the watch it wakes up, unlike older models where you had to press a button to get the time. Highly recommend this model.",5
1,This fitbit is awesome. I’ve had. Few of the other styles & this is my favorite. Awesome battery life! Comfy & stylish to wear.,5
0,this unit quits working sometimes and once we actually had to call the company for a reboot,2
0,"Returned it. I could be sitting, and could watch the steps go up. Regular versa, works better. On this one, couldn't move apps. Hated it.",1
1,"Love the watch, owned a charge 2. This is better",5
1,"Keeps me encouraged to hit my goals daily! Has so many tracking elements that help. I wish it had a speaker to listen to music, have a conversation e.t.c, microphone for texting is pretty accurate.",4
1,This upgrade from the Versa was well worth the price. Excellent battery life and a great look.,5
1,I absolutely looooove this watch!!! Very cute!! I love the features!! Highly recommend!!!,5
1,I was attracted to this item by the sale price. I'm pleased with the overall FITBIT brand.,5
1,Working for me to some what track steps and I like that I can speak into it with messaging and respond and see calenders hold music.,5
1,"I gave this as a gift to my daughter and she loved it. It was everything that she thought it would be. ""Perfect""",5
0,Mine only lasted 18 months. Won't connect to bluetooth. Screen scratches easily. Won't buy.,2
0,This was a piece of JUNK! The screen shorted out and eventually it completely stopped working. Didn’t even last a year!I WANT A REFUND,1
0,"It is normal in the morning but by 10:00a it starts to feel like it has heated up and is burning my wrist where the fitbit touches the top side of my wrist. If I can't find a solution, I will be returning my Fitbit!",1
1,Good watch. Amazon Alexa feature is very useful. Battery life is pretty good. Sleep tracking is pretty accurate. I don’t like that sometimes it has trouble syncing to app. Also needs a feature that will find your lost phone like other smart watch. WiFi will disconnect and won’t auto connect.,4
1,Bought as a birthday present for my wife. She really loves it!,5
1,Love this for tracking. The app also let's you track food and water intake. As long as you don't have the always on display turned on the charge will last for several days !,5
1,This got me back on the diet and the exercise regimen. Fair price. Having Alexa on it is nice too.,5
1,Great product! If you’re having issues setting up Alexa just be sure to scroll down and hit save.,5
1,My husband is in love with it. Goes every wear with it.Wo t wear any other watch now. Got as a bday gift. E,5
0,I like the look of the watch but when I tried to charge the watch it didn’t charge. I tried every way I can to get the charger to charge the watch but it didn’t work.I am returning the watch for a full refund.,2
1,I have had just about every fitness watch there is and I still LOVE fitbit !!,5
1,Had to buy a second one because the first one just fell apart.,3
1,"Like the watch, however it seems to have problem syncing and changing clock face from time to time. A little annoying!!!",4
1,I needed to update my workout device and this is just the model I needed. The rose gold is lovely.,5
1,"Works great, as expected",5
1,"Bought for my husband, he loves it",5
1,Wristband did not fit my wrist. In addition you must subscribe to monthly fees to get sleep and heart data,4
0,I really do like the versa but I have continuously had issues with it freezing . I can’t restart it because I can not even get the settings to do so. Pretty much the only thing I can use is the main screen and press the button for Alexa.,2
0,"This watch is really beautiful, but when you have to do a simple task, like get a wifi connection, it's horrible! Have to restart everything, and unistall, and so and so... Really, the worst app ever!",1
1,Great product!!,5
1,Gifted it to a friend for their bday and they love it! Item is brand new in the box. Very sleek. Only downside is that it doesn’t come with a wall piece to plug charger into outlets.,5
1,This is my 2nd fit bit. I like it.,4
0,I got the Fitbit Versa 2 because I had the blaze and the blaze worked great but this Fitbit Versa 2 is not worth the money you cannot hook up to your Bluetooth easily it doesn't stay synced to my phone you can't find a screensaver that'll fit it and stay on it can't get text messages over it because it won't stay synced to the phone you pay this kind of money for a watch you expected to perform,2
0,I bought this fitbit for my wife for her birthday last year in June. It has already stopped working. We are very disappointed with this produce and there doesn't seem to be a way to contact the company to report the issues. Would not recommend!,1
1,Received as a birthday / mothers day gift. I wear it ALL THE TIME. Love the color. No issues with it. Would highly recommend.,5
0,Apparently these have a known issue with the screens going black and not being recoverable. This is so disappointing to spend this kind of money and within 5 months I have to go through an arduous process to return the device and wait for a replacement. P.S. all YouTube fixes did not work.,1
1,Lovett easy-to-use is it a setup.,5
